interaction,Non-responder,Responder,diff,abs_diff,source,target,ligand,receptor
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|LGALS1|PTPRC,0.13076837535968264,0.5295414888747432,-0.3987731135150605,0.3987731135150605,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,LGALS1,PTPRC
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|LGALS9|CD44,0.4480673535478852,0.42741579423837484,0.020651559309510348,0.020651559309510348,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,LGALS9,CD44
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|LGALS9|CD47,0.6355346395541497,0.6921941899961304,-0.05665955044198068,0.05665955044198068,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,LGALS9,CD47
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|LGALS9|PTPRC,0.3117957158078135,0.5996603986209175,-0.28786468281310396,0.28786468281310396,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,LGALS9,PTPRC
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|LRPAP1|SORL1,0.763401340239038,0.6623613187726463,0.1010400214663918,0.1010400214663918,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,LRPAP1,SORL1
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|MAML2|NOTCH1,0.30336188553479265,0.26002476314488815,0.0433371223899045,0.0433371223899045,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,MAML2,NOTCH1
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|MAML2|NOTCH2,1.0,1.0,0.0,0.0,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,MAML2,NOTCH2
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|MFNG|NOTCH1,1.0,1.0,0.0,0.0,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,MFNG,NOTCH1
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|MFNG|NOTCH2,0.9703929933859412,1.0,-0.029607006614058795,0.029607006614058795,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,MFNG,NOTCH2
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|MIF|CD44_CD74,0.406960414589865,0.4718329843190996,-0.06487256972923461,0.06487256972923461,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,MIF,CD44_CD74
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|MIF|CD74_CXCR4,0.406960414589865,0.4718329843190996,-0.06487256972923461,0.06487256972923461,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,MIF,CD74_CXCR4
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|MIF|TNFRSF14,0.458396432729493,0.9220685829118942,-0.4636721501824012,0.4636721501824012,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,MIF,TNFRSF14
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|NUCB2|ERAP1,0.5882166375681261,0.7837751547753697,-0.1955585172072436,0.1955585172072436,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,NUCB2,ERAP1
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|PKM|CD44,0.028308066134309105,0.0875300614054318,-0.0592219952711227,0.0592219952711227,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,PKM,CD44
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|PSEN1|CD44,0.4885602063304407,0.7408865540284651,-0.2523263476980244,0.2523263476980244,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,PSEN1,CD44
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|PSEN1|NCSTN,0.9687391381332552,1.0,-0.031260861866744816,0.031260861866744816,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,PSEN1,NCSTN
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|PSEN1|NOTCH1,1.0,0.6653336533236709,0.3346663466763291,0.3346663466763291,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,PSEN1,NOTCH1
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|PSEN1|NOTCH2,1.0,1.0,0.0,0.0,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,PSEN1,NOTCH2
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|SELPLG|ITGB2,0.6109424331293039,0.592209600242441,0.018732832886862893,0.018732832886862893,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,SELPLG,ITGB2
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|SELPLG|SELL,0.049070543861892066,0.07546108110954211,-0.026390537247650045,0.026390537247650045,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,SELPLG,SELL
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|SIRPG|CD47,0.21985508071881416,1.0,-0.7801449192811858,0.7801449192811858,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,SIRPG,CD47
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|SPON2|ITGA4,0.4432920834594812,1.0,-0.5567079165405189,0.5567079165405189,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,SPON2,ITGA4
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|SPON2|ITGB1,1.0,0.6129416060163282,0.3870583939836718,0.3870583939836718,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,SPON2,ITGB1
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|SPON2|ITGB2,0.46772550760871384,0.8595359678261114,-0.39181046021739757,0.39181046021739757,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,SPON2,ITGB2
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|TGFB1|CXCR4,0.982477600222593,0.5599090846913023,0.4225685155312907,0.4225685155312907,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,TGFB1,CXCR4
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|TGFB1|ITGB1,0.9011509047775494,0.42404072072135995,0.4771101840561895,0.4771101840561895,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,TGFB1,ITGB1
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|TGFB1|LPP,0.2523386637209583,0.39809703955285725,-0.14575837583189893,0.14575837583189893,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,TGFB1,LPP
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|TNF|ICOS,0.9408873119734862,0.7000943420041592,0.24079296996932698,0.24079296996932698,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,TNF,ICOS
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|TNF|NOTCH1,0.6428077306479847,0.6416333308892654,0.0011743997587192467,0.0011743997587192467,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,TNF,NOTCH1
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|TNF|TRADD,0.9308039303751758,1.0,-0.06919606962482416,0.06919606962482416,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,TNF,TRADD
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|VCAM1|ITGA4_ITGB1,0.6270351226310469,0.9718120960030494,-0.3447769733720025,0.3447769733720025,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,VCAM1,ITGA4_ITGB1
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|VIM|CD44,0.014503175026065967,0.022534539039524328,-0.00803136401345836,0.00803136401345836,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,VIM,CD44
Tem/Trm cytotoxic T cells|Tcm/Naive helper T cells|YBX1|NOTCH1,1.0,0.8371962970959455,0.16280370290405455,0.16280370290405455,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,YBX1,NOTCH1
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|ACTR2|LDLR,1.0,1.0,0.0,0.0,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,ACTR2,LDLR
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|ADAM10|CD44,0.3342035282828062,0.2953393058998093,0.038864222382996916,0.038864222382996916,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,ADAM10,CD44
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|ADAM10|NOTCH1,1.0,1.0,0.0,0.0,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,ADAM10,NOTCH1
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|ADAM10|NOTCH2,1.0,0.9863337628435702,0.013666237156429784,0.013666237156429784,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,ADAM10,NOTCH2
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|ADAM10|TSPAN14,0.7056159502903352,0.543071129436297,0.1625448208540382,0.1625448208540382,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,ADAM10,TSPAN14
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|ADAM17|ITGA5,0.35930909850689946,0.5192765591531329,-0.1599674606462334,0.1599674606462334,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,ADAM17,ITGA5
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|ADAM17|ITGB1,0.5582867775496093,0.6527241955933518,-0.0944374180437425,0.0944374180437425,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,ADAM17,ITGB1
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|ADAM17|NOTCH1,0.9522407774518571,0.9143519872105457,0.03788879024131142,0.03788879024131142,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,ADAM17,NOTCH1
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|ADA|DPP4,1.0,0.8769393519525477,0.12306064804745231,0.12306064804745231,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,ADA,DPP4
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|ARPC5|LDLR,0.469870270006973,0.7147640148816583,-0.2448937448746853,0.2448937448746853,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,ARPC5,LDLR
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|BSG|SLC16A1,0.6761376074791434,1.0,-0.3238623925208566,0.3238623925208566,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,BSG,SLC16A1
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|CALM1|FAS,0.47102037508706746,0.8284132034557412,-0.35739282836867375,0.35739282836867375,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,CALM1,FAS
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|CALM1|PTPRA,0.6884076276312235,0.4486202230873836,0.23978740454383995,0.23978740454383995,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,CALM1,PTPRA
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|CCL3|CCR4,0.5918534475423461,1.0,-0.40814655245765386,0.40814655245765386,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,CCL3,CCR4
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|CCL5|CCR4,0.131880253629225,0.4516680489331678,-0.3197877953039428,0.3197877953039428,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,CCL5,CCR4
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|CCL5|CXCR3,0.321477617203706,0.20829481851901785,0.11318279868468814,0.11318279868468814,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,CCL5,CXCR3
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|CCL5|DPP4,0.4038290857319406,0.5823888973147384,-0.17855981158279782,0.17855981158279782,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,CCL5,DPP4
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|CCL5|SDC4,0.0789782259845265,0.806674128000519,-0.7276959020159924,0.7276959020159924,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,CCL5,SDC4
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|CD48|CD2,0.4651635917149467,0.22433359206656533,0.24082999964838137,0.24082999964838137,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,CD48,CD2
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|CD58|CD2,0.9603726578010108,0.5290816798054226,0.43129097799558813,0.43129097799558813,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,CD58,CD2
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|CD99|PILRB,0.4578184066761116,0.7419145596045909,-0.28409615292847923,0.28409615292847923,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,CD99,PILRB
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|CKLF|CCR4,0.5784604894411913,0.8108305895560624,-0.23237010011487103,0.23237010011487103,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,CKLF,CCR4
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|CLEC2D|KLRB1,0.4332906639589157,0.5128989159100438,-0.07960825195112808,0.07960825195112808,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,CLEC2D,KLRB1
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|COPA|CD74,0.17639606363592386,0.3442174805178386,-0.16782141688191476,0.16782141688191476,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,COPA,CD74
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|CXCL13|CXCR3,0.6069557475076389,1.0,-0.3930442524923611,0.3930442524923611,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,CXCL13,CXCR3
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|FASLG|FAS,1.0,1.0,0.0,0.0,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,FASLG,FAS
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|GNAI2|CXCR3,1.0,1.0,0.0,0.0,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,GNAI2,CXCR3
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|GNAI2|F2R,0.9604361439854384,0.79600531166041,0.16443083232502842,0.16443083232502842,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,GNAI2,F2R
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|GNAI2|S1PR1,0.6257931559780585,0.4139288392001685,0.21186431677789003,0.21186431677789003,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,GNAI2,S1PR1
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|GNAI2|S1PR4,1.0,0.9614938140748033,0.03850618592519672,0.03850618592519672,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,GNAI2,S1PR4
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|GPI|AMFR,0.44639876003533935,0.7657934391530469,-0.3193946791177075,0.3193946791177075,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,GPI,AMFR
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|GRN|TNFRSF1B,0.9999835294592785,1.0,-1.647054072151377e-05,1.647054072151377e-05,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,GRN,TNFRSF1B
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|GZMA|F2R,0.38308051245772623,0.5772477837826653,-0.19416727132493905,0.19416727132493905,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,GZMA,F2R
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|GZMB|IGF2R,0.3866277811290192,1.0,-0.6133722188709808,0.6133722188709808,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,GZMB,IGF2R
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|HLA-A|APLP2,0.45827145043677375,0.3699712141560485,0.08830023628072525,0.08830023628072525,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,HLA-A,APLP2
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|HLA-A|CD8A,0.6855774879480215,0.8045702940819184,-0.11899280613389684,0.11899280613389684,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,HLA-A,CD8A
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|HLA-B|CD3D,0.007968147019617393,0.0012341725284051208,0.0067339744912122725,0.0067339744912122725,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,HLA-B,CD3D
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|HLA-B|CD8A,0.6992329819741254,0.8178136646696933,-0.11858068269556787,0.11858068269556787,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,HLA-B,CD8A
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|HLA-C|CD8A,0.6704288810516248,0.7866549907994016,-0.1162261097477768,0.1162261097477768,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,HLA-C,CD8A
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|HLA-DMA|CD4,0.9138876005999157,0.7601428725688608,0.15374472803105488,0.15374472803105488,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,HLA-DMA,CD4
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|HLA-DMB|CD4,1.0,0.8242419047390728,0.17575809526092723,0.17575809526092723,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,HLA-DMB,CD4
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|HLA-DPA1|CD4,0.38290193408882967,0.6098917764442687,-0.22698984235543906,0.22698984235543906,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,HLA-DPA1,CD4
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|HLA-DPB1|CD4,0.3671628130387951,0.6057438191475784,-0.23858100610878324,0.23858100610878324,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,HLA-DPB1,CD4
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|HLA-DQA1|CD4,0.7718663871149936,0.5130849130695557,0.25878147404543783,0.25878147404543783,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,HLA-DQA1,CD4
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|HLA-DQA2|CD4,0.5742090059789071,0.6805223566824832,-0.10631335070357606,0.10631335070357606,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,HLA-DQA2,CD4
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|HLA-DQB1|CD4,0.8689272941003345,0.7787045640897636,0.0902227300105709,0.0902227300105709,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,HLA-DQB1,CD4
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|HLA-DRA|CD4,0.7816139807371385,1.0,-0.2183860192628615,0.2183860192628615,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,HLA-DRA,CD4
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|HLA-DRB1|CD4,0.36779430245750777,0.7118741211998219,-0.3440798187423141,0.3440798187423141,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,HLA-DRB1,CD4
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|HLA-DRB5|CD4,0.6293739019083452,0.9646721544122603,-0.3352982525039151,0.3352982525039151,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,HLA-DRB5,CD4
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|HLA-E|CD8A,0.6357146761787044,0.7424334405790711,-0.10671876440036676,0.10671876440036676,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,HLA-E,CD8A
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|HLA-F|CD8A,0.4912278142802252,0.6073928985352826,-0.11616508425505734,0.11616508425505734,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,HLA-F,CD8A
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|HLA-G|CD4,0.5538283440198578,0.3760181404097136,0.1778102036101442,0.1778102036101442,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,HLA-G,CD4
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|HLA-G|CD8A,0.623432330981402,0.4453892180340805,0.17804311294732156,0.17804311294732156,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,HLA-G,CD8A
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|HMGB1|CXCR4,4.287807747732435e-05,0.0010964740952354053,-0.001053596017758081,0.001053596017758081,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,HMGB1,CXCR4
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|HSPA8|LDLR,0.5734192546298177,0.6490249991866924,-0.07560574455687474,0.07560574455687474,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,HSPA8,LDLR
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|ICAM2|ITGAL_ITGB2,0.7116588441215757,0.48966852771614666,0.221990316405429,0.221990316405429,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,ICAM2,ITGAL_ITGB2
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|ICAM3|ITGAL,0.7221330315708863,0.9892516695598197,-0.2671186379889334,0.2671186379889334,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,ICAM3,ITGAL
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|IL16|CD4,0.7851966327758038,0.934866305284594,-0.14966967250879026,0.14966967250879026,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,IL16,CD4
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|IL16|KCNA3,0.9639941183771373,0.9969887933154368,-0.03299467493829944,0.03299467493829944,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,IL16,KCNA3
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|ITGB2|CD226,0.6701195654145268,0.6251986207306212,0.04492094468390562,0.04492094468390562,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,ITGB2,CD226
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|LGALS1|CD69,0.6810679704787161,0.6638675033123977,0.0172004671663184,0.0172004671663184,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,LGALS1,CD69
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|LGALS1|ITGB1,0.8755615464030644,0.5049599408355103,0.37060160556755406,0.37060160556755406,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,LGALS1,ITGB1
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|LGALS1|PTPRC,0.14624927693198955,0.6029517042358902,-0.45670242730390065,0.45670242730390065,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,LGALS1,PTPRC
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|LGALS9|CD44,0.28487644332593476,0.5667558952682337,-0.2818794519422989,0.2818794519422989,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,LGALS9,CD44
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|LGALS9|CD47,0.8039058853086755,0.645452705968243,0.15845317934043246,0.15845317934043246,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,LGALS9,CD47
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|LGALS9|PTPRC,0.3353652643189994,0.5360447112410136,-0.20067944692201423,0.20067944692201423,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,LGALS9,PTPRC
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|LGALS9|SLC1A5,1.0,0.5961820791676778,0.40381792083232215,0.40381792083232215,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,LGALS9,SLC1A5
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|LRPAP1|LDLR,1.0,1.0,0.0,0.0,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,LRPAP1,LDLR
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|LRPAP1|SORL1,0.6226074095155513,0.5532695333050646,0.0693378762104867,0.0693378762104867,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,LRPAP1,SORL1
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|MAML2|NOTCH1,0.6837726174061975,0.9233605882193289,-0.23958797081313132,0.23958797081313132,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,MAML2,NOTCH1
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|MAML2|NOTCH2,0.8856200065984312,1.0,-0.11437999340156879,0.11437999340156879,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,MAML2,NOTCH2
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|MFNG|NOTCH1,1.0,1.0,0.0,0.0,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,MFNG,NOTCH1
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|MFNG|NOTCH2,1.0,0.9631603374597546,0.0368396625402454,0.0368396625402454,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,MFNG,NOTCH2
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|MIF|CD44_CD74,0.027543090621582687,0.11248592884818878,-0.08494283822660609,0.08494283822660609,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,MIF,CD44_CD74
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|MIF|CD74_CXCR4,0.027543090621582687,0.11248592884818878,-0.08494283822660609,0.08494283822660609,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,MIF,CD74_CXCR4
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|MIF|TNFRSF14,0.6114962243360407,1.0,-0.3885037756639593,0.3885037756639593,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,MIF,TNFRSF14
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|NAMPT|ITGA5_ITGB1,1.0,1.0,0.0,0.0,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,NAMPT,ITGA5_ITGB1
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|NUCB2|ERAP1,0.9894392635760217,0.989578062936064,-0.00013879936004224103,0.00013879936004224103,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,NUCB2,ERAP1
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|PAM|DPP4,0.9223574243763217,1.0,-0.07764257562367827,0.07764257562367827,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,PAM,DPP4
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|PKM|CD44,0.004131599804701243,0.027312563233188644,-0.0231809634284874,0.0231809634284874,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,PKM,CD44
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|PSEN1|CD44,0.31491969773417966,0.556353698475986,-0.24143400074180638,0.24143400074180638,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,PSEN1,CD44
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|PSEN1|NCSTN,1.0,1.0,0.0,0.0,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,PSEN1,NCSTN
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|PSEN1|NOTCH1,1.0,1.0,0.0,0.0,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,PSEN1,NOTCH1
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|PSEN1|NOTCH2,1.0,1.0,0.0,0.0,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,PSEN1,NOTCH2
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|PTDSS1|JMJD6,1.0,1.0,0.0,0.0,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,PTDSS1,JMJD6
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|SELPLG|ITGB2,0.6078307780764882,0.33481874540738243,0.2730120326691058,0.2730120326691058,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,SELPLG,ITGB2
